IN,Nizam's Institute of Medical Sciences,http://nims.ap.nic.in/
IN,North Bengal University,http://www.nbu.ac.in/
IN,North Eastern Hill University,http://www.nehu.ac.in/
IN,North Maharashtra University,http://www.nmu.ac.in/
IN,Open International University for Alternative Medicines,http://www.altmeduniversity.com/
IN,Orissa University of Agriculture and Technology,http://bhub.ori.nic.in/ouat/
IN,Osmania University,http://www.osmania.ac.in/
IN,Pandit Ravi Shankar Shukla University,http://www.rsuniversity.com/
IN,Panjab University,http://www.puchd.ac.in/
IN,Patna University,http://puonline.bih.nic.in/
IN,Periyar University,http://www.spuniv.org/
IN,Pes University,http://www.pes.edu/
IN,Pondicherry University,http://www.pondiuni.org/
IN,Postgraduate lnstitute of Medical Education and Research,http://www.pgimer.nic.in/
IN,Potti Sreeramulu Telugu University,http://www.teluguuniversity.ac.in/
IN,PSG College of Technology,http://www.psgtech.edu/
IN,Punjab Agricultural University,http://www.pau.edu/
IN,Punjab Engineering College Deemed University,http://www.pec.ac.in/
IN,Punjabi University Patiala,http://www.punjabiuniversity.ac.in/
IN,Punjab Technical University,http://www.ptu.ac.in/
IN,Rabindra Bharati University,http://www.rabindrabharatiuniversity.net/
IN,"Rajasthan Agricultural University, Bikaner",http://www.raubikaner.org/
IN,Rajasthan Technical University,http://www.rtu.ac.in/
IN,Rajasthan Vidyapeeth University,http://www.jrnrvu.org/
IN,Rajendra Agricultural University,http://www.pusavarsity.org.in/
IN,Rajitlal Institute of Technology & Health Sciences (RITHS),http://www.riths.ac.in/
IN,Rajiv Gandhi Technical University (University of Technology of Madhya Pradesh),http://www.rgtu.net/
IN,Rajiv Gandhi University,http://www.rgu.ac.in/
IN,Ranchi University,http://www.ranchiuniversity.org.in/
IN,Rani Durgavati University,http://www.rdunijbpin.org/
IN,RKDF University,http://www.rkdf.ac.in/
IN,Sambalpur University,http://www.sambalpuruniversitypgc.in/
IN,Sampurnanand Sanskrit University,http://ssvv.up.nic.in/
IN,Sanjay Gandhi Postgraduate lnstitute of Medical Sciences,http://www.sgpgi.ac.in/
IN,Sardarkrushinagar Dantiwada Agricultural University,http://www.sdau.edu.in/
IN,Sardar Patel University,http://www.spuvvn.edu/
IN,Sardar Vallabhai Patel University of Agriculture Amd Technology,http://www.svbpuctm.org/
IN,SASTRA Deemed University,http://www.sastra.edu/
IN,Sathyabama University,http://www.sathyabamauniv.ac.in/
IN,Saurashtra University,http://www.saurashtrauniversity.edu/
IN,School of Planning and Architecture,http://www.spa.ac.in/
IN,Shanmugha Arts Science Technology and Research Academy,http://www.sce.ac.in/
IN,Sher-E-Kashmir University of Agricultural Sciences and Technology,http://www.skuastkashmir.ac.in/
IN,Shivaji University,http://www.unishivaji.ac.in/
IN,"Shobhit University, Meerut",http://www.shobhituniversity.ac.in/
IN,Shreemati Nathibai Damodar Thackersey Women's University,http://www.sndt.edu/
IN,Shridhar University,http://www.shridharuniversity.ac.in/
IN,Shri Jagannath Sanskrit University,http://www.sjsv.nic.in/
IN,Shri Lal Bahadur Shastri Rashtriya Sanskrit Vidyapeetha,http://www.slbsrsv.ac.in/
IN,Shri Mata Vaishno Devi University,http://www.smvdu.net.in/
IN,Sido Kanhu Murmu University,http://www.skmu.edu.in/
IN,Sikha 'O' Anushandhan University,http://www.soauniversity.ac.in/
IN,"Sikkim Manipal University of Health, Medical and Technological Sciences",http://www.smu.edu.in/
IN,Singhania University Rajasthan,http://www.singhaniauniversity.co.in/
IN,SMK Fomra Institute of Technology,http://www.smkfomra.net/
IN,Solapur University,http://su.digitaluniversity.ac/
